,JobId,job_descriptions,job links,job titles,Posted By
10,10,"Sales Development Representative (SDR) position focused on outbound lead generation via phone, email, and social (LinkedIn).

As a SDR, team member will be marketing our WiFi test and measurement software tools (laptop and SaaS) and services to K12, Higher Education, SMB, Mid-Market, and Enterprise customers.

Responsibilities:
Research, identify, and prospect for new clients (K12, Higher Education, SMB, Mid-Market, and Enterprise)
Add prospects to the pipeline
Utilize phone, email, and social to make high quality contacts with prospects
Schedule quality appointments and meetings for Account Executives
Work with technical and marketing resources to fine tune product and services offering pitches based on prospect need
Manage and track leads using CRM while maintaining accurate and up to date records.

Requirements:
Neutral English accent
Excellent listening, verbal and written English skills
Previous cold calling experience is a plus
Previous outbound email experience is a plus
Ability to work in a remote setting and onsite
Salesforce, HubSpot, Outreach, Salesloft or other CRM/sales engagement experience is a plus
Ability to work USA business days and hours
-- Monday - Friday
-- 8:30am - 5:30pm EDT (Spring, Summer) = 5:30pm - 2:30am PKT
-- 8:30am - 5:30pm EST (Fall, Winter) = 6:30pm - 3:30am PKT

Technology Requirements:
Supply own laptop/desktop computer with video camera, headset, and high speed Internet",https://www.linkedin.com/jobs/view/259720472/?eBP=CwEAAAGBI8JFJMOKBz9fhy4AOY1srNAKQUHdFMUIh6nevJ_qEsiM_F2zlXeas-f1JT5-9MnRgEZII9leUPPT1i51jxqiyQAtU-icJA3GEFEHzjiQhtaOA-pfl0Ztdoy3p7Sr2whS73o4tHVMfsI5M7Rf6yWO2TDdJMZsJ1Ix8AAbdaKdRkVk4pWhFs2I0Ucwg0Y8jliXodzjTIkygI9hnbr3LiGg2jTsojxkWrTQ4cpbKNLHQfIWFlrFciv_D_tTJtN8b-JL4c8tNAunKq3LrgAoBWfY7Z4IGW10u0X331HlpsWMTp8DDvst52D3xAK6IoKu87-4pLwNaWBqxgXvdHbakqSOZayKSb6jzwtuYWsCoIJUs7ZFvjhRw9AXXYE&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=wLNynobZXaJbbW5mCWVRgA%3D%3D&trk=flagship3_search_srp_jobs,Sales Development Representative (SDR),AccessAgility
11,11,"POSITION: Project Management Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Project Management Intern to join them in the upcoming weeks. This position is great for an aspiring project management professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Familiarity with Microsoft applications and Zoom
Willingness to learn and develop project management skills
Competitive and proactive attitude
Fluency in English
You Will Learn How To
Use different PM technologies and tools to support the delivery of high-quality projects
Adapt different approaches depending on project requirements
Accomplish complex business projects and cooperate with an international client
Assist the Project Manager in developing, tracking, updating, and writing reports on project progress to stakeholders
Identify and manage scope, constraints, issues, assumptions, dependencies, and deadlines
Effectively manage and monitor the project team, manage costs and track sales targets
Attend team meetings to record action items and next steps
Prepare complex reports with vital project information
Present our solutions to clients as well as contribute to client proposals and quotes
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3102492394/?eBP=JOB_SEARCH_ORGANIC&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=7zkpLX8CGHJGUYfUtbd1NQ%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Project Manager (Remote Project Management Internship),Brainnest
12,12,"Posted by
Aisha Jahan
Business Ops Manager | B2B | Organization Excellence | Continuous Improvement
Send InMail
Title: Telesales Specialist
Location = Karachi
Requirement :
•Minimum bachelor’s degree, preferably in Business Administration, Electrical Engineering or any equivalent degree
• Min. 1-2 years experience in B2C or B2B sales in the solar industry.
• Solid communication, interpersonal, negotiation and client handling skills.
• Demonstrable presentation skills

Job Description :
• Generate potential leads through cold calling, road running, or industrial references to create a healthy pipeline.
• Maintain excellent data management of sales, clients and sales orders into CRM.
• Professionally handle client issues regarding services and strive to over-deliver customer expectations.
• Creating and maintaining a sales pipeline, hitting quota goals on provided deadlines.
• Developing sales pitches, smart marketing methods and materials using self-conducted market research.

How to Apply:
Drop your CV at sales@intermarkproduct.com mentioning the position in the subject line.",https://www.linkedin.com/jobs/view/3104678638/?eBP=JOB_SEARCH_ORGANIC&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=rD0sx4FVRXl%2FHBN3gV6mgQ%3D%3D&trk=flagship3_search_srp_jobs,Telesales Specialist,Intermark Solar
13,13,"Posted by
Leelan Manwani
Assistant Manager HR at RGS Logistics | RGS Software Solutions | HR Professional | MBA | SZABIST
Send InMail
Job Description:
Identify new sales lead
Convert leads into sales
Research organisations and individuals online (especially on social media) to identify new leads and potential new market
Contact potential clients via email or phone to establish rapport and set up meetings
Build and maintain relationships with clients and prospects
Meet with potential clients to educate them about the company's services
Maintains relationships with clients by providing support, information, and guidance
Job Requirements:
Minimum Bachelors
6 months to 1 year experience in Sales/Business Development from logistics background
Good communication skills
Must be comfortable presenting over the phone as well as dealing with clients professionally
Excellent sales and negotiation skills
Hardworking,Self-motivated and driven",https://www.linkedin.com/jobs/view/3104676391/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=6jYFHU7UZxggT4efTfz2Zg%3D%3D&trk=flagship3_search_srp_jobs,Business Development Executive,RGS Logistics
14,14,"A Multi-National Company is looking to recruit a skilled professional for its ‘Call Center Sales Specialist"" . the incumbent should have the below characteristics.

Responsibilities

Experience in the area of sales is a plus
2 years experience in a sales-related role, preferably in telesales
Ability to work towards strict targets
responsible for cold calling clients and convincing them to buy desired property.
Excellent listening skills and the ability to ask probing questions, understand concerns and overcome objections
Ability to stay professional and focused in stressful situations
Strong customer orientation and communication skills
Appealing appearance on the phone
Must possess and be able to demonstrate strong influencing and closing skills.
Education: Minimum Graduation
Outstanding verbal communication skills and a positive attitude
Basic computer skills, including Microsoft Word and Excel


The Impact

TSE is our company's operational backbone and is pivotal to its success. Real Estate is one of the unique data-set across all domains because comprehensive property-level data product we are offering in the market.

What’s In It For You

Our company prides itself on being an equal opportunity employer and results faced meritocracy. We set high standards and value accountability for all. At the same time, we seek to identify and reward extraordinary performance with growth opportunities. Based on planned growth & initiatives, you have a chance to emerge to more specialized roles and act as a resource for the team.

Requirements

The candidate selected for this position will be. The candidate must be proactive & good at taking follow-ups and have strong inter-departmental relationship-building skills. The candidate must have excellent communication skills to be considered for this position.

Location: Lahore
Education: BBA/MBA or equivalent
Experience: 2+ Years in Tele Sales",https://www.linkedin.com/jobs/view/3084930609/?eBP=CwEAAAGBI8JFJFfAeqsAkKN92wJL5B6yjKOkQQykT52iawDqP-EHflmnpVCrHqwBUpD1VBpyRz16xo1Xh_FwIkyfW0y4RkM3wTpggW7FgMojtqfs4-LCAzMzMUYhHS6fgi4PhpYm3yo4OFpbDBO33xyz9hagN4DzBqw-Nm8HbrFFypbIOH7Q6SLGidDbqXY7eaiqqRG-PGqbluIVu6sWqyAI2nApX2zPlNxMndx6IU7lxMvLHV9yJ0MxSh4va5SUEQ9vQKoVxez2zvqZ8-qD-NOlSZpTuEYSHScgcXwBoKGWBWkAAFq_mDmMOjRHEF0pQ-W8TAH4nDV0KakQjFqZZQnTQrrBkHvzSiuMQxW9SxAo8Fp3jg-ilu9Pair3YEjE&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=86uI55TQPF7%2B5fkzUUgBWg%3D%3D&trk=flagship3_search_srp_jobs,Call Center Sales Specialist,Kennis Zone
15,15,"Posted by
Sameer Razaq
u-blox
Send InMail
Position
The successful candidate for this position will be responsible for the following functions.

Support Sales leads qualification and assign to sales representatives as appropriate (starting EMEA)
Issue Standard Quotations (starting EMEA)
Update & transfer POS information to Salesforce (starting EMEA)
Creation of RMAs in Salesforce (starting EMEA)
Management of inquiries from u-blox inbox and forward emails to appropriate functions (GLOBAL & Cross-functional)
Support Data management in Salesforce for Global Sales (GLOBAL)
Validate Customer financial status and issue reports to support improvements to cash flow (starting EMEA)
Create & monitor Samples, Engineering Samples & Prototypes in Salesforce (GLOBAL)
Monitor IPR validations and clean-up (GLOBAL)
Support Global Sales Ops with pricing controls using Orderbook reports / SPRs
Generate standardized reports for the Sales organization teams
Support on additional assignments, as required, in support of u-blox needs.
Ensuring all opportunities in SF are accurate and up to date

Profile
Bachelor’s or master’s degree preferred
Minimum 5 years work experience in logistics, operations, and order processing, preferably in the technology sector
Proficient with data and data analysis using Excel and other tools.
Team player with proven ability to work under pressure and deadlines
Excellent written and verbal English communication skills
Strong attention to details with excellent follow-up
Proficient in Microsoft Office Products, particularly Word, Excel, Outlook
Experience with CRM systems such as SalesForce.com

Competencies
Communication Proficiency
Teamwork
Customer/Client Focus
Thoroughness
Collaboration skills",https://www.linkedin.com/jobs/view/3093881017/?eBP=CwEAAAGBI8JFJKrP5kueYAlHFjdLdgLFA_dIhB3YU0PMbrbbkZ0gsxj6UGWFS292nAHzQ7VqaHWrJKduebdFc_JyaRkTWrCkz7V6Zz0NPdDbEYIRulwGJg5hLBrZkANMHEEwFZsbk1Zkn_7uc4Q1ZhH2UZYFRzvtt5Mc_vK8XvCpvy41ZH3xL8JKRpdYij02XMLe_-7ydJBdDKFaBeSAgWMr7huxg4XlbALs4mtUCp_pFXPUOwpAFxBpAOdzpjPjBIqLrRvauI7mwcyYpT-u0GFNXOM3P6cKgfOWVun3bbQYWRRC71nr7o3pyGrUFP_Ohr_cMVftPLki84vxld7IOPVr5S61BuGmJVq90qIVgrpw05fIcAp6Y5Ru2Uht--Vn&recommendedFlavor=SCHOOL_RECRUIT&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=Bj3qcK7P64p1zBHXNPmb0w%3D%3D&trk=flagship3_search_srp_jobs,Sales Operations Administrator,u-blox
16,16,"Calling out all Field Sales professionals to our Aspiring for Unilever platform, where we are now enabling futuristic talent of Territory Managers to become a part of our Resume bank for prospective Territory Managers roles within Unilever.

If you have 0-5 years of Field Sales roles (Territory Managers/Area Managers) exposure within consumer good industry simply share your profiles to pitch your candidacy for our Field Sales Roles to our recruitment team and we will reach out to you for any future roles that best match your profile.

Apply Now

Position Title : Territory Manager

Location: Multiple Locations

Role Type: Permanent

About The Role

In this role, you shall be responsible to drive sales and business growth by developing good relationships with our existing operators and onboarding new ones while also effectively executing distribution management, trade activities within the assigned territory & delivery of KPIs.

Job Responsibilities
Drive the business to the desired ambition of Underlying Volume Growth / Sales Growth
Ensure Volumes / Target tracking of all channel
Develop strong relationships with our operators
Obtaining competition activities & market feedback and sharing them with stakeholders
Have the acumen for Financial Matrix – Business Profitability / Gross Margin
Lead and drive the extended team – Build team & develop talent.
Deploy and lead projects like activations/launch plans/ micro marketing plans with meticulous detail with rigorous post launch evaluation/monitoring and take corrective action when required.
Redefine the process post execution analysis with strong analytical skills
Explore new avenues of business in assigned Territory, augment efficiency of existing business models and implement other benchmark models where feasible
Education & Work Experience
Bachelor’s Degree
At least 1-2 years of relevant sales experience in FMCG B2B / Food Services industry is preferred.
Job Specific Skills & Requirements
Customer Relationship Management & Selling Essentials
Strong communication and negotiation skills.
Strong command on numbers
Ability to multi-task and management competing deadlines.
High on objective rigor where efforts are focused towards a business target pegged to key priorities and market realities.
Extremely up to date with technology globally and leverage it in their area.
Diversity is one of our most relevant pillars in people management & our objective is to develop an internal environment open to the multiplicity of world views, operating styles, and to face with greater propriety the current and future challenges of the company

Unilever is an organisation committed to equity, inclusion and diversity to drive our business results and create a better future, every day, for our diverse employees, global consumers, partners, and communities. We believe a diverse workforce allows us to match our growth ambitions and drive inclusion across the business. At Unilever we are interested in every individual bringing their ‘Whole Self’ to work and this includes you! Thus if you require any support or access requirements, we encourage you to advise us at the time of your application so that we can support you through your recruitment journey.",https://www.linkedin.com/jobs/view/3091117748/?eBP=CwEAAAGBI8JFJKJ32aAK1daeBBQyX-5yZ62f6D1ej129JqNkzC-oyS_uLWQcOafMGMPGIMHcaYxYljLsJt-dGuGHHt_RsdbU30SQUb7H7M9GtH8rt_PYppFaW5QsqYeDL2SubblId6FB7vp3i-fAMfKa1r5UGgpzevZKa5phkuUVYjDbpEik_bsMnzRHfl51ST8NUV37bop6FPHuJxX0o-_kocj73mVHR_sR5ctoJDwsRFgpbqs4tYFk8fnnia2kcP6KOnIFdGMM3ZlkJRzSH3qDtAx7T5WA8UESUxWKfiSCUhOtYtX0WNKLIdihpHjOgn1UFlcLq2tGwp8eBU1fBxt9t3QUCFnTZtvOnJdinYbuRxDPJ5FPrGrfv5Aj_foa&recommendedFlavor=SCHOOL_RECRUIT&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=MlqSbdvCu%2BhfLx4tslIbZw%3D%3D&trk=flagship3_search_srp_jobs,Aspiring for Unilever-Field Sales Roles,Unilever
17,17,"Posted by
Sufian Munir
CEO, OneScreen
Send InMail
Communicate with Customers on the website chat and Phone calls. Convert them into Sales leads.
Follow up with qualified leads on a daily basis.
Find and Source products that we do not have a direct channel to procure.
Convert online live demos of our products.
Work with the Marketing Team efficiently to update and add content on the websites.",https://www.linkedin.com/jobs/view/3091295181/?eBP=CwEAAAGBI8JFJJbZx8HzlKWJumTRCGRf7NJEaQc1dF_9sHNIVOK4sjCELox7IHZPpAP5XQvYFRlQpmH7rx_TC2HIg9bbOp8Pn7tK6eiBoAmZVuxJoPnk0DD9hRbI_uFnQYERupqEIv6q46IlhvxYa3dj77FA_wEjvjZ6fNhM075ufTk3X5-V_nQUcQ9H3CUVEefTBONg6FdrmR3JzY3-8Nf5KGq4ufNa5_lE0Jxd-6ZIOQ4O8gdiHkkQpWqvV4mGHMMXmKKAXb-1t3lTyYVB-lFBUTGA8Cqsy_a-9a9tO5dO4vd4abfNGwccku11kVH64deJN6w7W0rM5C0v9ZOSxufM_gNqKN6LWAyHhj2QLAWbckpvT-T5ueGHwIQmqrCcX2s&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=5uT0NQ7%2FTf686A84ajw5CQ%3D%3D&trk=flagship3_search_srp_jobs,Sales Executive,Clary Business Machines
18,18,"The candidate for this position will excel at creating and closing new opportunities. By using a consultative approach to selling, this person will use their expertise to identify and qualify leads, leading to sales opportunities with both new and existing customers.
Responsibilities
Meet and exceed sales targets
Successfully create business from new and existing customer accounts
Manage complex negotiations with senior-level executives
Build rapport and establish long term relationships with customers

Qualifications
2-5 years' quota carrying sales experience
Experience and working knowledge of CRM systems
Demonstrable track record of over-achieving quota
Strong written and verbal communication skills",https://www.linkedin.com/jobs/view/3088032063/?eBP=CwEAAAGBI8JFJJygQMbfmfIAeKgMJYbDchUVp4B85LKLnW5ipKCS6e2AABKVv6B7AG3Pewaa3MYrwBtXyOO283TE6o-QhGlbdgqL97ohvuYsVdcqCLf1MFwejpN-BBwFc2q7Uis-b5NCo4f8ybDcq4-HVTD1x9Dyb_x_uXnU_IeiDzMpCBsq8lp91iYFspPUNJi5OfJTAQOosR4FUdxCUDMYEotKTdpYVsdsxRLM6GnODHdSGYz2DuB7njhjJc0CLgZE0QtKh66NVl9vUDhS0d3h_0w8HF0Cbkx-IE-YFLlppvzZIKclSWSyEnoqlwvvrMvDFQOeUOC8I83nkCRrVGhsp5R9MKcl7bMx1v8Ia9WmUMipwBPWADNNwB57q3Yr73E&recommendedFlavor=SCHOOL_RECRUIT&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=piqFifp8UovQBLYvuGfSgA%3D%3D&trk=flagship3_search_srp_jobs,Field Sales Executive,OLX Pakistan
19,19,"Responsibilities
Contact potential or existing customers to inform them about a product or service using scripts
Answer questions about products or the company
Ask questions to understand customer requirements and close sales
Direct prospects to the relevant sales team when needed
Update customer information in the database
Take and process orders in an accurate manner
Handle grievances to preserve the company’s reputation
Go the “extra mile” to meet sales quota and facilitate future sales
Keep records of calls and sales and note useful information
Requirements
Proven experience as tele sales representative or other sales/customer service role
Proven track record of successfully meeting sales quota preferably over the phone
Good knowledge of relevant computer programs and telephone systems (Knowledge about Cars will be an additional benefit)
Ability to learn about products and services and describe/explain them to prospects
Excellent communication and interpersonal skills
Cool-tempered and able to handle rejection
Outstanding negotiation skills with the ability to resolve issues and address complaints",https://www.linkedin.com/jobs/view/3100475215/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=opduxvTMuNMkKT%2BDiFDSiw%3D%3D&trk=flagship3_search_srp_jobs,Inside Sales Executive,PakWheels.com
20,20,"POSITION: Project Management Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Project Management Intern to join them in the upcoming weeks. This position is great for an aspiring project management professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Familiarity with Microsoft applications and Zoom
Willingness to learn and develop project management skills
Competitive and proactive attitude
Fluency in English
You Will Learn How To
Use different PM technologies and tools to support the delivery of high-quality projects
Adapt different approaches depending on project requirements
Accomplish complex business projects and cooperate with an international client
Assist the Project Manager in developing, tracking, updating, and writing reports on project progress to stakeholders
Identify and manage scope, constraints, issues, assumptions, dependencies, and deadlines
Effectively manage and monitor the project team, manage costs and track sales targets
Attend team meetings to record action items and next steps
Prepare complex reports with vital project information
Present our solutions to clients as well as contribute to client proposals and quotes
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3102489809/?eBP=JOB_SEARCH_ORGANIC&refId=P8gRkUlSNZwk0l3IksMRmQ%3D%3D&trackingId=uAvLdkFDbhLViEgbdcHrAg%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Project Manager (Remote Project Management Internship),Brainnest
