JobId,job_descriptions,job links,job titles,Posted By
172,"Posted by
Faraz Khan
Founder at OmniSoftex Inc. | CTO at iwex technicity Ltd. | Entrepreneur | social activist |
Send InMail
The ideal candidate will efficiently and quickly write PHP in a timely and scalable way in order to improve the code-base of the company's products in meaningful ways. This candidate will be able to test the code and make adjustments where necessary. They should also be experienced in contributing to the whole software design lifecycle.
Responsibilities
Write clean, well-designed code
Troubleshoot and test core product software to ensure strong optimization
Contribute to all phases of the development lifecycle

Qualifications
Bachelor's degree in computer science or related field
Experience in software development
Passion for best design and coding practices
Strong knowledge of relational databases, tools and PHP skills",https://www.linkedin.com/jobs/view/3059679505/?eBP=JOB_SEARCH_ORGANIC&refId=bjDOLLzNqAP9BxLwi5nKJA%3D%3D&trackingId=Inej5k%2BjF85FvUeU38j8gA%3D%3D&trk=flagship3_search_srp_jobs,Senior PHP Developer,OmniSoftex Inc.
173,"Posted by
Muhammad Fahad Butt
Operations & Business Control Lead/ Project Manager at Kyndryl
Send InMail
Application Developer : Full Stack Developer

Should have a primary focus on Java/J2EE development
Web Frameworks (Struts / Spring)
Web Technologies (HTML, CSS, Bootstrap, Javascript, JQuery)
Javascript Framework (Angular / React)
Hands on experience in Node.js
Markup Languages (XML, JSON)
Experience of using any one source code management tools (GitHub/Git/SVN etc)
Experience of using any one Build Automation Tools (Apache MAVEN, Jenkins, Ansible etc)
Object Oriented Programming Concepts and Design Patterns
Service Oriented Architecture, Web Services(REST, SOAP), Microservices, Springboot

Preferred Skills

Databases and Query Languages (SQL / DB2 / Oracle / Elastic / MongoDB)
DevOps, Continuous delivery and integration
Experience in Cloud Platform like Microsoft Azure, AWS
Cloud Technologies (Containers, Docker, Kubernetes etc)
Scripting Languages (Python / Perl etc)
Agile Practices, SCRUM, Experience in any one release management tool
Knowledge of Linux, Windows operating systems
Experience in design and technical documentation",https://www.linkedin.com/jobs/view/3040287190/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=bjDOLLzNqAP9BxLwi5nKJA%3D%3D&trackingId=fLWfAkAwI52OFgG6eQEv8w%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,Kyndryl
174,"Posted by
Zayn Chughtai
Software Engineer by Profession & Entrepreneur, Freelancer, Business Analyst, Cryptocurrency Trader, Web Developer, Digital Marketer,Telemarketing,Technical Recruiter & Talent Acquisition and Social Influencer
Send InMail
VizzWebSolutions is looking towards hiring for the position of PHP Developer (Laravel) with hands-on experience in building interactive Web Applications and Designs.

Responsibilities:

Be able to plan and execute website design and function.
Must have good experience of working in Laravel Framework.
Designing and building website Front-End
Creating the website architecture.
Proficient in jQuery, Bootstrap, JSON, XML
Have worked with/Created Web services and APIs
Designing and managing the website back-end including database and server integration
Comfortable with working in Laravel,
Basic knowledge of version control e.g. GIT

Requirements:

Monitoring the performance of the live website.
Minimum Experience 1 to 2 years
At least Bachelor’s degree in computer science, software engineering or a similar field.
Proven work experience as a PHP Laravel developer.
Knowledge of front-end technologies including CSS3, JavaScript, HTML5, and jQuery.
Knowledge of code versioning tools including Git, Mercurial, and SVN.
Good understanding of website architecture and aesthetics.
Ability to manage projects.
Good communication skills.

Job Type: Full-time

Timings: 9:00 AM - 6:00 PM

Market Competitive Salary

Performance Bonus

Increments

For More Details Contact Us:

03115333221

Address:

Head Office:- STS Mall Plaza, Civic Center?, Phase 4 Bahira Town, Rawalpindi, Islamabad, Punjab

Website:

https://www.vizzwebsolutions.com/",https://www.linkedin.com/jobs/view/3013695252/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=bjDOLLzNqAP9BxLwi5nKJA%3D%3D&trackingId=DMTGp44PlJStbxWfJt3GWQ%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,Vizz Web Solutions Pvt. Ltd
175,"Posted by
S. Arsalan Zaidi
Builds Design-Focused Products | Highly Imaginative | CEO @ Baskyt
Send InMail
Responsibilities:
Work closely with Mobile App developers to write bug-free APIs
Design and implement back-end & front-end web dashboards for mobile applications
Develop APIs for products & services
Work with Payment Gateways and integrate them with the current applications
Think logically to write long-term sustainable code for all applications
Develop user-friendly interfaces for all Dashboards or web apps in accordance with the designs provided by UX Team
Be a part of an amazing e-commerce product launch team in Pakistan & USA

Work Culture:

We're looking for candidates with a Can-do Attitude and are aggressive with their working style. Consistently meeting deadlines and thinking creatively in order to solve complex problems in a sustainable manner.

Salary Package: PKR 70 - 90,000
Experience: 6 months - 2 years

At least 6 months of working experience in Full Stack - Freelancing will count in case good working knowledge.",https://www.linkedin.com/jobs/view/3066669495/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=q03OuhOrKLcAFtwybddqjg%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer,Isaac's Code
176,"Posted by
Qasim Sandhu
Software Engineer at Cyber Hawks Tech
Send InMail
We are looking for an expert PHP Developer to join our team.

Responsibilities:
Develop and Manage the functionality of MOODLE LMS
Should know how to create themes for Moodle
Write high-quality, scalable, and secure code
Write Unit, functional, and integration tests
Analyze business requirements and implement them
Writing technical documentation for implemented features
Providing support for production systems and proactively addressing technical issues
Collaborate with development, product, and stakeholder to meet deadlines.

Requirements:
Work experience as Moodle Developer
Experience in PHP development and OOP PHP.
Expert in HTML, CSS, Bootstrap
Experience in relational database design and development using MySQL
Experience in creating and consuming Restful API services
Proven experience diagnosing and resolving problems
Familiarity with basic testing methodologies and tools
Familiarity with GIT, Bitbucket, or any other version control tools.
Troubleshooting abilities
Good communication skills.
Our Facebook Page:
https://www.facebook.com/cyberhawkstechnologi/",https://www.linkedin.com/jobs/view/3013047010/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=nQ2WClM1%2BAuYD9twsiS%2BlQ%3D%3D&trk=flagship3_search_srp_jobs,Web Developer,Cyber Hawks Tech
177,"Posted by
Usman Javaid
Founder & CEO, Ricult Inc.
Send InMail
Full Stack Engineer with a strong background in frontend development

Ricult is a US-based award-winning Social Enterprise founded by MIT alums that develops AI and Financial-based digital solutions for the agricultural ecosystem, focusing on smallholder farmers in developing countries (currently operating in Pakistan and Thailand).
As Ricult grows, we are looking for a talented Full Stack Engineer, with a strong background in frontend development (JS frameworks) to help us build our next generation of products.
Ricult’s infrastructure is based on Angular/Ionic on the client-side (we’re in the process of migrating to React Native) and Python Flask on the server-side. We also use AWS, Azure and Firebase. We have a small but highly talented and driven product development team located in 4 countries. The position is remote, and reports to the head of the Core Engineering team.
Responsibilities
· Writing clean, high-quality, high-performance, maintainable code
· Driving front-end and back-end development
· Supporting production issues and requests as needed
· Support test and deployment of new products and features
· Be a steward and influencer of engineering best practices (testing and automation, continuous integration, continuous deployment, etc)
Qualifications
. A solid background in Modern Front End Development, including JS frameworks
· 2+ years Angular/React/Ionic & Typescript experience with a strong JS foundation
· Fair understanding of Git repositories, how to maintain them and interact with other programmers’ code
. Familiarity with AWS, Azure and REST API
· Strong interpersonal skills, being able to explain the technical context to non-technical people
· Comfortable working with English speaking colleagues (verbal and written)
More information about Ricult and the position:
The current portfolio of products is already deployed with more than 300,000 farmers and other leading stakeholders in the agriculture value chain.
Ricult is a double bottom line company where rather than just focusing on growth and profitability, we also focus on the social impact that we create. Ricult is supported by leading institutions such as Bill & Melinda Gates Foundation, Obama Foundation, Harvard, and MIT.
The ideal candidate is a self-motivated, multi-tasker, and demonstrated team-player.
This is an opportunity to:
· Work with a highly accomplished global team
· Create digital products from scratch
· Create positive social impact improving yield for large groups of underserved farmers and reducing poverty
Employment Type
Full-time
Screening questions
Must-have qualifications
Do you speak English?

Ideal answer: Yes",https://www.linkedin.com/jobs/view/2849779894/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=tzsbMO3%2FMI9Qp04jVoKqeA%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Engineer with strong Frontend,Ricult
178,"Posted by
Tooba Fayyaz
Project Manager at Ashtex Solutions
Send InMail
Ashtex Solutions is looking for PHP Laravel Developer with a max of 2- 3 years of experience. (Hands-on Shopify and WordPress are a Must ).

Skills: PHP, OOP, JavaScript, CSS, HTML, Ajax, jQuery & MySQL,
Understanding of fundamental design principles.",https://www.linkedin.com/jobs/view/3064813978/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=gDsA87kMa4rLR3zqdWtOSA%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,Ashtex Solutions
179,"Posted by
Usama Shah
HR Manager at ORHAN TECH
Send InMail
The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language and MySQL Server databases.
Working experience of VueJS and Laravel Blade.
Previous working experience as a PHP / Laravel developer for 2 years.
BS / MS degree in Computer science, Engineering, MIS or similar relevant field.
In depth knowledge of object-oriented PHP, data structure and Laravel Framework.
Hands on experience with SQL scheme design, SOLID principles, REST API design.
Experience with Linux OS, git and tasks management tool like ClickUp.
Software testing (PHPUnit, PHPSpec, Behat)
Creative and efficient problem solver.

Send your Resume at hr.orhantech@gmail.com",https://www.linkedin.com/jobs/view/3037990467/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=9YPDzEuCO8frQa%2Bwp0NABg%3D%3D&trk=flagship3_search_srp_jobs,Laravel Developer,ORHAN TECH
180,"Posted by
Waqas Shabbir
Crypto Portfolio Management
Send InMail
The Mango Tech are looking for a Senior Full Stack Java Developer with experience in the whole life cycle development process to join a successful innovative software company providing systems to leading UK, European, Asian, and North American retailers.
You will work within the experienced team of Java developers on phone and hand-held development, Java Swing clients, web applications including React and SOAP and REST web services. As an in-house developer you will be required to develop the application using design tools, alongside traditional java, web, and database development.

Skills and experience we are looking for:
- 5-10 years experience in Java Development.
- Database development using SQL and JDBC
- Web development experience - JSP, Servlets / JavaScript
Unit testing.
- First/upper second degree (BSc)

Desirable skills and experience:
- Workflow systems - CRM, SCM or ERP
- MariaDB / MySQL, MSSQL, Oracle
- Front & Backend Web Development- React, Angular, Vue.
- Commercial software development experience with Python, AWS",https://www.linkedin.com/jobs/view/3068232978/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=YF8bmULuEC%2F5GyQOzl06tQ%3D%3D&trk=flagship3_search_srp_jobs,Full-stack Developer,The Mango Tech
181,"Posted by
Meenah Tariq
Building Metric! Partner at Karavan
Send InMail
Metric is looking for a Full-stack Engineer (Web App) to add to our family of happy, engaged and passionate employees!

Metric is a fast growing fintech, recently funded, building a business finance app for SMEs in emerging markets! Looking for passionate, ambitious individuals who are looking to build a product that makes the world a better place! By changing how small businesses manage accounting and finance, we give them the tools to help them grow, not just their businesses but their lives, families, and communities.

This is a full-time in-office role (Bahria phase 7, Islamabad) but we also offer flexibility. We have an on-site kids room (and people actually do bring kids!), we offer health insurance for you + fam, we offer period leaves, as well as paid maternity + paternity leaves. We will do everything to make sure our team is taken care of, and we will constantly help you think through your personal growth. 🚀

The Full Stack Engineer will be directly reporting to the Head of Engineering.

About The Role
As a Full Stack Engineer at Metric, you'll be part of a cross-functional team building a product that solve real-world problems and shipping solution to cloud. On a daily basis, you'll:

● Use your technical expertise to help shape solutions to complex problems
● Write high-quality code that is reliable, maintainable, and reusable
● Continuously advocate for good practices across the company

In this role, you'll not only focus on building a great product and solving immediate problems at hand, but you'll also make sure that we're investing in the long-term success of the company.

We are looking to hire a self-motivated, experienced individual who will:

● Work with development teams and product managers to ideate software solutions
● Design client-side and server-side architecture
● Build the front-end of applications through appealing visual design
● Develop and manage well-functioning databases and applications
● Write effective APIs
● Test software to ensure responsiveness and efficiency
● Troubleshoot, debug and upgrade software
● Create security and data protection settings
● Build features and applications with a mobile responsive design
● Design, build and continuously improve products that our customers use on a daily basis
● Improve our development process by introducing new practices or by building new tools
● Create valuable documentation that can help other team members in the future

What We're Looking For
● Proven experience as a full stack developer or similar role
● 2+ years of experience building high-quality Web applications
● Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript)
● Knowledge of python frameworks ( e.g Django , flask) and JavaScript frameworks (e.g.React, vue.js)
● Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Nginx , Apache)
● Experience working in a Test Driven Environment ideally with Continuous Integration and Continuous Deployment (CI/CD)
● A solid understanding of data structures and algorithms.
● Willingness to keep up with current standard practices and to try, learn and adapt to new technologies and programming languages
● Willingness to work on greenfield projects with the ability to take full ownership of your work, proactively ask questions about product ideas and positively challenge the team to ensure we're always building the right solutions

Stand-out Qualifications:
● FinTech / Banking experience
● We are looking for Engineers who are willing to continuously improve our tools and learn new technologies.

However, experience working with the following technologies/frameworks will be considered a plus:
React
Django
Github and Github Actions
MongoDB or PostgreSQL
AWS
EC2
ECS/EKS
RDS
Cloudwatch
Cognito
Cloudfront
S3


Think this is a great fit for you? Drop us a cover letter and resume at h@metricapp.co!",https://www.linkedin.com/jobs/view/2982623340/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=6G7WJlXjdVr7ZrSKFoyfbQ%3D%3D&trk=flagship3_search_srp_jobs,Full-stack Engineer - Web App,Metric
182,"Posted by
Mohsin Rasheed
Founder at Dimensional Sys, Inc., Fintech Entrepreneur, Principal Solution Consultant, Business Developer, Business Analyst, Business Strategist
Send InMail
Full Stack Developer (on-site full-time position)

Requirements:
● React.js or Vue.js
● Express/Node etc
● Java or .NET
● 3-5 years of experience

What can we offer?
● Financing of course(s) and certification(s) up to 100%
● Performance-based bonus(es)
● Annual leaves
● Umrah return ticket for employee + spouse / single parent after completing two years
● Medical coverage",https://www.linkedin.com/jobs/view/3066598161/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=h352hR5khZJMgiexQfwB9w%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,"Dimensional Sys, Inc."
183,"Posted by
Mubashrah zaib
Business Development Manager
Send InMail
The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language and MySQL Server databases.
Responsibilities
Perform a mix of maintenance, enhancements, and new development as required
Work in a data analyst role and with business intelligence applications
Document features, technical specifications & infrastructure Responsibilities
Work cross-functionally to convert business needs into technical specifications

Qualifications
5+ years' of experience in web development and software design
Expertise in front-end technologies (HTML, JavaScript, CSS), PHP frameworks, and MySQL databases",https://www.linkedin.com/jobs/view/3062187867/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=5cfMOwEWf7TV7QH2oP8hhw%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,The Disrupt Labs
184,"Posted by
hamid mahmood
CEO Shades Group Of Technologies ,Software Engineer.
Send InMail
Job Description:
Shades group of technologies are looking for a Full Stack Developer for its islamabad base office:
who has experience in front end & back end Development.
Responsible from coding to deployment of scripts to maintenance of system.
Experience with scaling high performance web applications. Should apply business logic/ common sense to solve day-to- day problems.
Must have one of Computer science/IT/Software Engineering degree.
Experience: at least 2 years.
Technical Requirements:
• Exceptionally good full stack product developer experience working with HTML, CSS, JavaScript, Database design and handling.
• Experience in Devops.
• Experience with RESTful Web Services (JSON)/ XMLCreating secure RESTful web services.
• Have familiarity with Jquery/Ajax/javascript.
• CSS - Responsive frameworks (e.g., Bootstrap / Foundation) and preprocessor scripting (e.g., SASS)
• Familiarity with Agile development methodologies
• Experience with software design and development in a test-driven environment

Share resume at:
hrshadestechnologies@gmail.com
+923435279998",https://www.linkedin.com/jobs/view/3049150052/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=C5SaFPvqfF9KM3fNx5XpaA%3D%3D&trk=flagship3_search_srp_jobs,Full stack laravel developer,Shades Group OF technologies
185,"Posted by
Sarah Aly
Digital Marketer
Send InMail
We are looking for a Laravel Developer to join our growing team.

Job Requirements:

PHP and the latest JavaScript (basics to advanced level) are a must.
Fluent with functional, imperative, and must knowledge of MySQL, PHP, Laravel, JavaScript, jQuery, AJAX, HTML/CSS3, and some know-how of Angular frontend.
Must have knowledge about RestApis as well have good Backend writing skills.
Experience coding, testing themes – including all front-end functionality and templates – and modules – using contributed modules and developing custom modules as needed.
Experience working in an agile environment, reporting to the project manager.
Experience with mission-critical, 24x7 systems and servers, server management, deployment, backups, uptime, etc.
Experience with professional software engineering best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.
Manipulates MySQL database as needed to achieve tactical and strategic goals.
Assists with maintenance of landing pages and templates.
Supports other Web initiatives that serve to enhance and promote our online presence.
Skills and Proficiencies:

Requirements Analysis
Programming, Testing, and Architecture Design Skills
Multitask
Communication Skills
Result Oriented
Self-Motivated
Education: BS/MS in IT, CS, or relevant field

Experience: 2-3 years of industry experience

Job Type: Full Time (Office Based)

Office Location: Bahria Town, Lahore

Office Timing: 09:00 am to 06:00 pm

Job Types: Full-time, Contract
Employment Type
Full-time",https://www.linkedin.com/jobs/view/3039801438/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=k%2FbVSN5FpI5tyvdiq4nXSA%3D%3D&trk=flagship3_search_srp_jobs,PHP Laravel Developer,Rankobiz
186,"Posted by
Master Rafique
CEO and Co-Founder at TikkiTech
Send InMail
We are looking for an Android Developer responsible for the development and maintenance of applications aimed at a range of Android devices including mobile phones and tablets. Your primary focus will be development of Android applications and their integration with back-end services. You will be working alongside other engineers and developers working on different layers of the infrastructure. Therefore, a commitment to collaborative problem solving, sophisticated design, and the creation of quality products is essential.",https://www.linkedin.com/jobs/view/2648847702/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=8L1%2FTh9l99yWnBHTxxrZFw%3D%3D&trk=flagship3_search_srp_jobs,Mobile Application Developer,TikkiTech
187,"We are looking for a highly talented hands on Web Developer to help accelerate our growing professional services business, with minimum 3+ years of experience developing web solutions. The role includes delivering high-quality products that scale to millions of users, applying new industry trends, and challenging your peers to deliver results. The successful candidate will be working along-side other engineers and developers, along with project manager and product owner to facilitate the development and delivery of products.

We are seeking a person that thrives at working in a fast-paced, high-energy environment and possesses excellent communication skills. Qualified candidates will be results-oriented, self-driven, and possess the ability to successfully prioritize and execute several tasks at any given time.

Skills
3+ years of application development experience
Experience working on high-traffic and large-scale web products
Hands-on programming experience with Javascript technologies e.g. MEAN, MERN, Node, Angular, React, MongoDB, etc
Hands-on development of applications with persistent connections (web socket, server-side events, etc)
Experience building asynchronous, non-blocking online services
Development experience in defining, developing and maintaining RESTful API
Experience in analysis, design, coding and implementation of next generation web applications
Proven track record for timely project delivery and project management
Drive for innovation and insight into new and old technologies
Understanding of good product, design and UX principles
Proficient understanding of source code control, build process management, continuous integration, automated testing and other development process
Good exposure to Agile software development and DevOps practices such as infrastructure as code, continuous integration and automated deployment
Proficient understanding of OWASP security principles
Ability to multi-task, work independently as well as part of a team, and demonstrate keen attention to details
Good communication and presentation skills

Company Introduction

CitrusBits leads the field in mobile app development, design innovation, and digital development. It has been recognized as a Top Los Angeles Mobile App Development Company and Custom Software Development Company by Clutch, a ratings and review platform out of Washington, D.C., in their annual research. We are an equal opportunity employer, that offers market competitive salary along with healthcare and other benefits.

Requirements
Experience with JavaScript Technologies
MEAN
MERN
NODE
ANGULAR
REACT
MongoDB

Benefits
Market competitive salary
Good yearly appraisals
Health Insurance
Life Insurance
Good yearly or project-based bonuses
EOBI
30 annual leaves
All government announced public holidays
Remote work option

(Note: As we are a rapidly growing company, more benefits are to be added soon.)",https://www.linkedin.com/jobs/view/3052549535/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=GJuhIsZvaRSx6HlgtGZZtQ%3D%3D&trk=flagship3_search_srp_jobs,Sr. Web Developer,CitrusBits
188,"Job Description ;
Write clean, scalable, testable code using .NET programming languages
Work with an Architect in developing technical specifications and architecture
Test and debug various .NET applications
Review and refactor code
Deploy fully functional applications
Mentor junior developers
Skills & Requirements ;
Work experience as a .NET Developer in building large scale business applications
In-depth knowledge of C# .NET, JavaScript, ASP.NET MVC and Object Oriented Programming.
Experience of developing high volume data applications using SQL Server
Experience of mentoring junior developers
Familiar with Agile methodologies
Any experience of working with cloud applications will be preferred but not required
Understanding of API architectures
Good Communication Skill is preferred",https://www.linkedin.com/jobs/view/3068331698/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=z9hP2wQDBrLhXMyV591lLA%3D%3D&trk=flagship3_search_srp_jobs,Dot Net / Full Stack Developer,Think Digitally
189,"Posted by
M SUR
Offense in security is Justice!
Send InMail
In this role, you will build custom web applications, mobile applications, and software solutions using our favorite technologies including:
ReactJs
NodeJs
Laravel
MySQL, SQLite, MongoDB, Postgres
You will work in a small team developing custom full-stack applications. You will work with tools like Jira, BitBucket.
Software Developer Responsibilities
Design, develop and test custom applications
Work with Laravel, NodeJs, ReactJs (TypeScript is plus)
Work with internal and fin-tech external customers proposing new technology and solutions to meet their business needs.
Software Developer Qualifications
Minimum of 3 years software development experience
Solid work experience trumps education and certifications. We want people who love to do what they do and like making a difference, not only those who studied it
Web development experience with Laravel and JavaScript
Database experience with Postgres, MySQL, and MongoDB
Familiarity with web services and APIs
Passionate about working with new technologies and solving problems through the use of technology.
Benefits
Hiring Allowance
Transport Allowance
Mobile Bill
Performance Bonuses
12 Annual Leaves
Paid Parental Leaves
Life Insurance
Retirement Plan
Salary
Base on the skill sets of the candidate",https://www.linkedin.com/jobs/view/3038962681/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=8AL0kDnEyd47EpLMr7ZPLQ%3D%3D&trk=flagship3_search_srp_jobs,Laravel & NodeJs Developer,Sibqo
190,"Posted by
Aqib Ali
Head of Department at Crescent Technologies
Send InMail
At least 2 years of experience working with PHP
Must have experience working with CodeIgniter/Yii2 framework
Experience working with MySQL or MS SQL
Must have worked closely with Frontend Engineers and a full-stack engineering team.
Experience with building web applications and APIs using modern web frameworks, architectural patterns, and with a focus on testing
Experience being a mentor to Mid and Jr. level engineers/developers
A demonstrable history of exploring and using new technology/approaches to solving problems.
Strong experience with git
Strong communication skills

Job Types: Full-time

Pay: Rs 30,000.00 - Rs40,000.00 per month",https://www.linkedin.com/jobs/view/3018085922/?eBP=JOB_SEARCH_ORGANIC&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=FzYSzGRJNIEdNXaIMHRVew%3D%3D&trk=flagship3_search_srp_jobs,PHP Developer,Crescent Technologies
191,"Posted by
Khanzada Muhammad Tehmas Tareen
𝙃𝙍 𝙈𝙖𝙣𝙖𝙜𝙚𝙧 | 𝙏𝙚𝙘𝙝𝙣𝙞𝙘𝙖𝙡 𝙍𝙚𝙘𝙧𝙪𝙞𝙩𝙚𝙧.
Send InMail
Full Stack Developer (Angular 8+ Expert + .NET Core)
We are seeking a full stack developer responsible for building Angular applications along with backend implementation using .NET Core and Azure cloud services.

Experience: 2 to 3 years
Package Details
Basic Salary: Market Competitive
Medical Allowance (OPD): up to PKR 12,500 per month
Schooling Allowance: up to PKR 15,000 per month per kid (max. 2 kids)
Transport Allowance: Attock Petroleum fuel card
Annual Bonus: up to one salary
Appraisal: Annual

Responsibilities
1. Participate in requirements analysis

2. Designing and developing user interfaces using Angular best practices.
3. Adapting interface for modern internet applications using the latest front-end technologies.
4. Writing JavaScript, CSS, and HTML.
5. Developing product analysis tasks.
6. Making complex technical and design decisions for Angular projects.
7. Write clean, scalable code using .NET Core
8. Test and deploy applications and systems

Requirements
1. Bachelor’s degree in computer science, computer engineering or similar
2. Previous work experience as an Angular developer
3. Proficient in CSS, HTML, and writing cross-browser compatible code
4. Experience using JavaScript building tools like Gulp or Grunt

5. Knowledge of JavaScript MV-VM/MVC frameworks including Angular
6. Proven experience as a .NET Developer

7. Familiarity with the ASP.NET Core, SQL Server and design/architectural patterns (e.g. Model-View-Controller (MVC))
8. Familiarity with REST API's
9. Understanding of Agile methodologies
10. Excellent troubleshooting and communication skills
11. Attention to detail

Interested candidates can apply on: Tehmas.tareen@aquila360.com
Or Muhammad.tehmas@aquila360.com",https://www.linkedin.com/jobs/view/3035349751/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=AMEMLJELI6IJaxvNHPqalg%3D%3D&trackingId=L0u0dbbBXc4awIMwPQ0qdQ%3D%3D&trk=flagship3_search_srp_jobs,Full-stack Developer,Aquila360
